"error_x","error_y"
22.691,983.8313965,
22.731,983.8569072,
22.731,983.8146703,
22.731,984.7988044,
22.731,984.2766402,
22.791,984.3289846,
22.791,984.2460835,
22.791,987.8583228,
22.791,986.0176573,
22.814,986.0446643,
22.814,986.004142,
22.814,993.4654539,
22.814,989.5305852,
22.891,989.5572272,
22.891,989.5160659,
22.891,985.4212461,
22.891,987.4909327,
22.891,987.518337,
22.891,987.4782069,
22.891,987.4782069,
22.891,987.4782069,
22.914,987.5047552,
22.914,987.4635683,
22.914,993.4684124,
22.914,990.2147723,
22.924,990.2427333,
22.924,990.2031168,
22.924,989.6591653,
22.924,989.9334608,
23.001,989.9605125,
23.001,989.9198001,
23.001,992.6171714,
23.001,991.0714762,
23.024,991.0997306,
23.024,991.0604141,
23.024,992.7704223,
23.024,991.7892173,
23.044,991.8166949,
23.044,991.7763895,
23.044,992.6987027,
23.044,992.1561434,
23.094,992.184712,
23.094,992.1457076,
23.094,977.5352134,
23.094,985.6312693,
23.111,985.6579958,
23.111,985.6171194,
23.111,988.4484221,
23.111,986.9812414,
23.151,987.0091533,
23.151,986.9697023,
23.154,990.5514621,
23.154,988.6302495,
23.184,988.657518,
23.184,988.6171299,
23.184,988.6151462,
23.184,988.6690852,
23.191,988.6953205,
23.191,988.6537065,
23.191,991.2181964,
23.191,989.8074521,
23.244,989.8334524,
23.244,989.7915355,
23.254,990.9066967,
23.254,990.3170316,
23.274,990.3170316,
23.274,990.3170316,
23.274,989.4801963,
23.274,990.0361867,
23.284,990.0611485,
23.284,990.0181194,
23.284,990.7690231,
23.284,990.4752862,
23.284,990.4752862,
23.284,990.4752862,
23.284,990.4752862,
23.284,990.4752862,
23.374,990.5468689,
23.374,990.414537,
23.374,992.9518315,
23.374,991.628755,
23.374,991.628755,
23.374,991.628755,
23.374,991.628755,
23.374,991.628755,
23.434,991.6511294,
23.434,991.6056886,
23.434,994.8520526,
23.434,992.9720564,
23.474,992.9943885,
23.474,992.9489699,
23.474,990.7260526,
23.474,992.1722672,
23.514,992.1933817,
23.514,992.1469304,
23.514,994.2558751,
23.514,993.1103428,
23.554,993.1513745,
23.554,993.0576871,
23.554,996.279803,
23.554,994.3179742,
23.564,994.3179742,
23.564,994.3179742,
23.564,994.9401131,
23.564,994.6757437,
23.594,994.7147274,
23.594,994.6198341,
23.621,993.2434211,
23.621,994.2113814,
23.661,994.2302501,
23.661,994.1823296,
23.661,1007.373192,
23.661,998.8795035,
23.671,998.8795035,
23.671,998.8795035,
23.671,998.8795035,
23.671,998.8795035,
23.694,998.8977451,
23.694,998.8499952,
23.694,997.43729,
23.694,998.6105763,
23.751,998.6288501,
23.751,998.5810514,
23.751,1003.262787,
23.751,1000.135378,
23.794,1000.170024,
23.794,1000.07382,
23.811,1001.796931,
23.811,1000.811526,
23.821,1000.811526,
23.821,1000.811526,
23.821,991.9438538,
23.821,998.2086635,
23.854,998.224565,
23.854,998.175352,
23.854,1000.45411,
23.854,998.9991031,
23.874,999.0153477,
23.874,998.9664279,
23.874,997.5644736,
23.874,998.69545,
23.891,998.7103744,
23.891,998.6607332,
23.894,1000.642581,
23.894,999.4199084,
23.964,999.4352501,
23.964,999.385914,
23.984,1002.552827,
23.984,1000.740031,
23.984,1000.754158,
23.984,1000.704451,
23.984,1000.626832,
23.984,1000.725619,
24.011,1000.740192,
24.011,1000.690673,
24.011,1003.989496,
24.011,1001.789402,
24.031,1001.802711,
24.031,1001.752868,
24.031,1002.652961,
24.031,1002.225532,
24.094,1002.239412,
24.094,1002.189849,
24.094,1002.826999,
24.094,1002.625156,
24.101,1002.637643,
24.101,1002.587582,
24.101,1004.838084,
24.101,1003.307008,
24.154,1003.320199,
24.154,1003.270541,
24.154,1003.913169,
24.154,1003.6669,
24.184,1003.67868,
24.184,1003.62856,
24.184,1005.297015,
24.184,1004.284663,
24.211,1004.297185,
24.211,1004.247426,
24.211,1003.028816,
24.211,1004.069871,
24.221,1004.080926,
24.221,1004.030597,
24.221,1005.571519,
24.221,1004.756596,
24.261,1004.76844,
24.261,1004.718461,
24.261,1005.630499,
24.261,1005.097203,
24.304,1005.107621,
24.304,1005.057263,
24.304,1006.523833,
24.304,1005.827497,
24.354,1005.838754,
24.354,1005.788737,
24.354,1007.452376,
24.354,1006.432446,
24.374,1006.442279,
24.374,1006.391965,
24.374,997.0445369,
24.374,1004.542026,
24.421,1004.552502,
24.421,1004.501696,
24.421,1005.167173,
24.421,1004.992691,
24.444,1005.00174,
24.444,1004.950576,
24.444,1006.750114,
24.444,1005.590523,
24.484,1005.600497,
24.484,1005.549706,
24.484,1004.833893,
24.484,1005.843874,
24.521,1005.852382,
24.521,1005.801145,
24.521,1006.468156,
24.521,1006.348132,
24.544,1006.357578,
24.544,1006.306616,
24.544,1007.01473,
24.544,1006.833879,
24.571,1006.841884,
24.571,1006.790612,
24.571,1011.376321,
24.571,1008.082899,
24.594,1008.082899,
24.594,1008.082899,
24.594,1007.536335,
24.594,1008.202193,
24.611,1008.211241,
24.611,1008.160499,
24.611,1007.689333,
24.611,1008.657277,
24.681,1008.673423,
24.681,1008.571385,
24.681,1009.613317,
24.681,1009.125216,
24.714,1009.132339,
24.714,1009.081191,
24.714,1011.108253,
24.714,1009.897165,
24.754,1009.905366,
24.754,1009.854584,
24.754,1010.103082,
24.754,1010.270843,
24.784,1010.277566,
24.784,1010.226495,
24.784,1010.902302,
24.784,1010.805703,
24.811,1010.813515,
24.811,1010.762694,
24.811,1007.243525,
24.811,1010.552552,
24.851,1010.558828,
24.851,1010.50743,
24.851,1011.674674,
24.851,1011.204513,
24.874,1011.211907,
24.874,1011.160792,
24.874,1009.893114,
24.874,1011.398535,
24.901,1011.404431,
24.901,1011.352933,
24.901,1013.978108,
24.901,1012.277319,
24.964,1012.284381,
24.964,1012.233279,
24.964,1014.405937,
24.964,1013.074279,
24.981,1013.079882,
24.981,1013.028689,
24.981,1013.847586,
24.981,1013.624864,
25.014,1013.63164,
25.014,1013.58069,
25.014,1013.801865,
25.014,1014.145631,
25.054,1014.150914,
25.054,1014.099726,
25.054,1017.266652,
25.054,1014.999256,
25.064,1015.00577,
25.064,1014.955013,
25.064,1015.222065,
25.064,1015.449256,
25.121,1015.449256,
25.121,1015.449256,
25.121,1014.413735,
25.121,1016.127028,
25.151,1016.132023,
25.151,1016.080932,
25.151,1019.183188,
25.151,1016.761829,
25.181,1016.772818,
25.181,1016.671279,
25.181,1017.522732,
25.181,1017.456708,
25.214,1017.462698,
25.214,1017.412041,
25.214,1018.074919,
25.214,1018.144353,
25.254,1018.148833,
25.254,1018.098006,
25.254,1018.33654,
25.254,1018.743364,
25.294,1018.743364,
25.294,1018.743364,
25.294,1018.866472,
25.294,1019.149446,
25.311,1019.162943,
25.311,1019.061946,
25.311,1021.63364,
25.311,1019.824043,
25.344,1019.833092,
25.344,1019.783242,
25.344,1021.671181,
25.344,1020.560136,
25.381,1020.560136,
25.381,1020.560136,
25.381,1021.541574,
25.381,1021.63942,
25.384,1021.650014,
25.384,1021.60072,
25.384,1021.585067,
25.384,1021.564189,
25.444,1021.576275,
25.444,1021.527415,
25.444,1022.171426,
25.444,1022.645512,
25.451,1022.645512,
25.451,1022.645512,
25.451,1022.715369,
25.451,1023.188451,
25.521,1023.217042,
25.521,1023.120846,
25.521,1028.9138,
25.521,1023.977038,
25.544,1024.011819,
25.544,1023.918926,
25.544,1022.715605,
25.544,1025.065083,
25.591,1025.084547,
25.591,1025.038989,
25.591,1022.876597,
25.591,1025.169436,
25.624,1025.169436,
25.624,1025.169436,
25.624,1027.324967,
25.624,1025.996553,
25.634,1026.017393,
25.634,1025.972558,
25.634,1026.588858,
25.634,1026.760512,
25.694,1026.782735,
25.694,1026.73873,
25.694,1026.8484,
25.694,1027.416455,
25.711,1027.440013,
25.711,1027.396855,
25.711,1035.79172,
25.711,1028.24589,
25.734,1028.271194,
25.734,1028.229553,
25.734,1028.137746,
25.734,1028.948668,
25.784,1028.97526,
25.784,1028.934532,
25.784,1031.941946,
25.784,1029.549897,
25.814,1029.577927,
25.814,1029.53839,
25.814,1029.948956,
25.814,1030.322609,
25.854,1030.351896,
25.854,1030.313397,
25.854,1032.353124,
25.854,1030.941038,
25.871,1030.971657,
25.871,1030.934356,
25.871,1032.223276,
25.871,1031.774424,
25.904,1031.80629,
25.904,1031.770167,
25.904,1032.564433,
25.904,1032.408233,
25.941,1032.441288,
25.941,1032.406355,
25.941,1037.582044,
25.941,1032.751552,
25.981,1032.786072,
25.981,1032.752651,
25.981,1034.768621,
25.981,1033.545498,
26.021,1033.581202,
26.021,1033.549079,
26.021,1034.344716,
26.021,1034.400848,
26.041,1034.437565,
26.041,1034.406636,
26.041,1034.274243,
26.041,1035.12772,
26.084,1035.165333,
26.084,1035.135556,
26.084,1034.434807,
26.084,1036.056474,
26.111,1036.094851,
26.111,1036.066162,
26.124,1038.611857,
26.124,1036.77198,
26.131,1036.81133,
26.131,1036.783912,
26.131,1037.61021,
26.131,1037.25688,
26.191,1037.297011,
26.191,1037.270738,
26.191,1038.328055,
26.191,1038.308528,
26.214,1038.349398,
26.214,1038.324268,
26.214,1039.021604,
26.214,1039.060535,
26.254,1039.102061,
26.254,1039.078021,
26.254,1040.770008,
26.254,1039.889114,
26.274,1039.931343,
26.274,1039.908436,
26.274,1040.137791,
26.274,1040.933503,
26.301,1040.933503,
26.301,1040.933503,
26.301,1042.207055,
26.301,1041.618252,
26.361,1041.704407,
26.361,1041.661731,
26.361,1043.735631,
26.361,1042.282128,
26.381,1042.326068,
26.381,1042.306291,
26.381,1041.990467,
26.381,1043.546823,
26.421,1043.591121,
26.421,1043.57229,
26.421,1043.63257,
26.421,1044.382046,
26.464,1044.426702,
26.464,1044.408787,
26.464,1048.350465,
26.464,1044.920678,
26.481,1044.966018,
26.481,1044.949162,
26.481,1045.811148,
26.481,1045.445363,
26.501,1045.491084,
26.501,1045.47512,
26.501,1053.161306,
26.501,1044.898505,
26.531,1044.945226,
26.531,1044.930382,
26.531,1045.462927,
26.531,1046.118011,
26.564,1046.118011,
26.564,1046.118011,
26.564,1045.804415,
26.564,1047.017701,
26.621,1047.064625,
26.621,1047.050567,
26.621,1053.649287,
26.621,1046.30979,
26.654,1046.405602,
26.654,1046.380266,
26.654,1049.863641,
26.654,1046.447445,
26.681,1046.495986,
26.681,1046.484547,
26.681,1046.51498,
26.681,1047.643077,
26.714,1047.69176,
26.714,1047.68101,
26.714,1048.210313,
26.714,1048.622062,
26.754,1048.670931,
26.754,1048.660905,
26.754,1050.98559,
26.754,1048.889942,
26.784,1048.889942,
26.784,1048.889942,
26.784,1050.502467,
26.784,1049.584346,
26.814,1049.633667,
26.814,1049.624368,
26.814,1049.469218,
26.814,1050.704,
26.844,1050.802945,
26.844,1050.786289,
26.844,1054.31134,
26.844,1051.118331,
26.891,1051.168278,
26.891,1051.160949,
26.891,1051.811321,
26.891,1051.682206,
26.904,1051.682206,
26.904,1051.682206,
26.904,1057.94006,
26.904,1051.168783,
26.921,1051.219424,
26.921,1051.212763,
26.921,1051.630846,
26.921,1051.391319,
26.954,1051.442085,
26.954,1051.436021,
26.954,1051.712894,
26.954,1052.677574,
27.014,1052.728384,
27.014,1052.722835,
27.014,1053.406245,
27.014,1053.59856,
27.051,1053.700429,
27.051,1053.690936,
27.054,1061.476324,
27.054,1051.524936,
27.091,1051.576729,
27.091,1051.572831,
27.091,1051.742065,
27.091,1052.448937,
27.121,1052.448937,
27.121,1052.448937,
27.121,1057.901239,
27.121,1051.058134,
27.141,1051.162856,
27.141,1051.156514,
27.141,1052.467684,
27.141,1051.965743,
27.181,1051.965743,
27.181,1051.965743,
27.181,1055.985102,
27.181,1050.965211,
27.184,1051.018082,
27.184,1051.015586,
27.184,1051.243068,
27.184,1051.854467,
27.244,1051.960246,
27.244,1051.956513,
27.244,1059.12739,
27.244,1049.072638,
27.274,1049.126178,
27.274,1049.123115,
27.304,1049.691177,
27.304,1050.499801,
27.304,1050.499801,
27.304,1050.499801,
27.304,1050.64855,
27.304,1050.976643,
27.374,1051.08376,
27.374,1051.079046,
27.374,1065.381553,
27.374,1041.674722,
27.374,1041.674722,
27.374,1041.674722,
27.374,1041.674722,
27.374,1041.674722,
27.394,1041.72972,
27.394,1041.725479,
27.394,1046.248424,
27.394,1038.159376,
27.434,1038.214691,
27.434,1038.209227,
27.434,1039.626426,
27.434,1039.084683,
27.434,1039.084683,
27.434,1039.084683,
27.434,1038.866366,
27.434,1040.152002,
27.544,1040.315877,
27.544,1040.291707,
27.544,1043.541698,
27.544,1039.240293,
27.554,1039.240293,
27.554,1039.240293,
27.554,1041.802192,
27.554,1037.019963,
27.574,1037.074311,
27.574,1037.063951,
27.574,1037.635977,
27.574,1037.658963,
27.621,1037.712768,
27.621,1037.701184,
27.621,1038.468327,
27.621,1038.20249,
27.654,1038.255707,
27.654,1038.242925,
27.654,1041.324298,
27.654,1035.699218,
27.681,1035.752111,
27.681,1035.738344,
27.681,1039.40272,
27.681,1031.461472,
27.684,1031.514099,
27.684,1031.499495,
27.684,1032.158335,
27.684,1032.210649,
27.754,1032.262473,
27.754,1032.246756,
27.754,1033.633144,
27.754,1031.684924,
27.791,1031.735998,
27.791,1031.719281,
27.791,1036.98149,
27.791,1021.358703,
27.821,1021.40971,
27.821,1021.392726,
27.824,1022.350139,
27.824,1022.046743,
27.864,1022.096771,
27.864,1022.078812,
27.864,1023.061214,
27.864,1022.143924,
27.881,1022.192943,
27.881,1022.174068,
27.881,1023.232467,
27.881,1021.27462,
27.914,1021.322621,
27.914,1021.30292,
27.914,1025.164306,
27.914,1005.783827,
27.954,1005.878119,
27.954,1005.838659,
27.954,1007.695166,
27.954,995.9750364,
27.954,995.9750364,
27.954,995.9750364,
28.001,996.2264674,
28.001,996.0612717,
28.021,996.1070334,
28.021,996.0870198,
28.024,989.5494704,
28.024,950.3608865,
28.051,950.4070136,
28.051,950.3899253,
28.051,950.5380191,
28.051,949.756239,
28.081,949.8009075,
28.081,949.7833091,
28.081,950.0392116,
28.081,949.4512504,
28.104,949.4512504,
28.104,949.4512504,
28.104,926.0603328,
28.104,895.6600919,
28.131,895.7045297,
28.131,895.6904881,
28.131,894.824712,
28.131,893.7453736,
28.184,893.8294355,
28.184,893.8004777,
28.184,892.7624543,
28.184,891.6476559,
28.204,891.687296,
28.204,891.6724618,
28.204,891.9685396,
28.204,891.9173963,
28.254,891.9554573,
28.254,891.9403089,
28.254,868.3511901,
28.254,854.574673,
28.274,854.6116412,
28.274,854.5991182,
28.274,711.8528021,
28.274,686.2417674,
28.294,686.2780765,
28.294,686.277138,
28.294,621.5867853,
28.294,622.3761416,
28.324,622.3761416,
28.324,622.3761416,
28.324,621.8906527,
28.324,621.9017601,
28.381,621.9695203,
28.381,621.9758742,
28.381,615.4857161,
28.381,615.6966862,
28.404,615.7282297,
28.404,615.7318761,
28.404,594.8619715,
28.404,595.6635984,
28.444,595.6936222,
28.444,595.6985834,
28.451,590.3772907,
28.451,590.5960867,
28.484,590.6246085,
28.484,590.6299483,
28.484,528.7891296,
28.484,531.9705646,
28.514,531.9974952,
28.514,532.0065661,
28.514,494.0452657,
28.514,496.0554395,
28.514,496.0554395,
28.514,496.0554395,
28.514,494.6345197,
28.514,494.6917183,
28.564,494.7170824,
28.564,494.7284965,
28.564,491.5276382,
28.564,491.6618535,
28.621,491.6858903,
28.621,491.6975744,
28.621,492.8690777,
28.621,492.7688487,
28.621,492.7688487,
28.621,492.7688487,
28.621,492.7688487,
28.621,492.7688487,
28.664,492.8130156,
28.664,492.8364805,
28.664,476.4663052,
28.664,477.2309553,
28.724,477.2700532,
28.724,477.295708,
28.724,512.3327634,
28.724,510.625693,
28.754,510.6435623,
28.754,510.6544084,
28.754,508.5371884,
28.754,508.6272715,
28.784,508.6440317,
28.784,508.6550486,
28.784,505.2772517,
28.784,505.4278823,
28.814,505.4434905,
28.814,505.4547508,
28.814,262.8506838,
28.814,268.5155425,
28.841,268.5155425,
28.841,268.5155425,
28.841,226.6053194,
28.841,222.5986222,
28.884,222.6120646,
28.884,222.6397596,
28.884,221.1092978,
28.884,220.8588144,
28.901,220.8712544,
28.901,220.8991064,
28.901,191.561567,
28.901,187.2768787,
28.941,187.2882708,
28.941,187.3179382,
28.941,188.0832096,
28.941,188.1309446,
28.981,188.141415,
28.981,188.1710935,
28.981,187.5749697,
28.981,187.4090474,
29.011,187.4186981,
29.011,187.4484492,
29.011,145.4567112,
29.011,136.2335087,
29.041,136.242086,
29.041,136.2745063,
29.071,134.0345076,
29.071,133.417707,
29.091,133.4255334,
29.091,133.4580897,
29.091,120.012226,
29.091,116.4796823,
29.101,116.4866471,
29.101,116.5200748,
29.111,116.3821809,
29.111,116.3196848,
29.151,116.331486,
29.151,116.3985237,
29.161,112.6358527,
29.161,111.548464,
29.161,111.548464,
29.161,111.548464,
29.161,110.837007,
29.161,110.6126939,
29.224,110.6175713,
29.224,110.6513519,
29.224,109.9570215,
29.224,109.7059569,
29.244,109.7101222,
29.244,109.7439455,
29.244,81.86925024,
29.244,71.55744769,
29.284,71.5609607,
29.284,71.59666704,
29.284,52.26591496,
29.284,43.20621251,
29.314,43.20902445,
29.314,43.24610879,
29.314,43.38389621,
29.314,43.37907572,
29.344,43.38382407,
29.344,43.42076785,
29.344,34.0950215,
29.344,29.43709075,
29.374,29.43988484,
29.374,29.4775349,
29.374,28.41046008,
29.374,27.88901618,
29.411,27.89373118,
29.411,27.93130106,
29.411,28.81649139,
29.411,29.14446864,
29.461,29.15079315,
29.461,29.18819348,
29.461,30.18615608,
29.461,30.54820761,
29.491,30.55634328,
29.491,30.59349175,
29.491,30.13024327,
29.491,29.90166662,
29.504,29.9112726,
29.504,29.94829485,
29.504,29.69607608,
29.504,29.54573767,
29.571,29.55703362,
29.571,29.59382733,
29.571,23.30013485,
29.571,19.96822003,
29.601,19.99497267,
29.601,20.06873005,
29.601,19.95292776,
29.601,19.85660578,
29.611,19.85660578,
29.611,19.85660578,
29.611,20.97917995,
29.611,21.43604915,
29.681,21.46829138,
29.681,21.54093391,
29.681,18.79888587,
29.681,17.39179066,
29.684,17.39179066,
29.684,17.39179066,
29.684,17.20113865,
29.684,17.11138664,
29.721,17.12931071,
29.721,17.16534369,
29.721,12.30502755,
29.721,9.280638657,
29.751,9.29988407,
29.751,9.335843205,
29.751,10.05393114,
29.751,10.3349234,
29.801,10.35517086,
29.801,10.39080303,
29.801,7.071811476,
29.801,4.801880801,
29.801,4.801880801,
29.801,4.801880801,
29.801,4.801880801,
29.801,4.801880801,
29.841,4.845751632,
29.841,4.916883727,
29.841,7.486559148,
29.841,8.373916061,
29.884,8.397508857,
29.884,8.432238067,
29.884,9.019573658,
29.884,9.264836935,
29.894,9.289192345,
29.894,9.323732024,
29.894,11.55054645,
29.894,12.39601749,
29.954,12.42156203,
29.954,12.45550204,
29.954,14.8389032,
29.954,15.74671968,
29.984,15.77302852,
29.984,15.80652317,
29.984,11.99758622,
29.984,9.827875906,
30.021,9.855145547,
30.021,9.888548963,
30.021,11.65402651,
30.021,12.33447472,
30.054,12.36242039,
30.054,12.39541144,
30.054,9.041314112,
30.054,6.990126962,
30.071,7.019044317,
30.071,7.051747314,
30.071,7.082056358,
30.071,7.091841946,
30.104,7.12123153,
30.104,7.153865264,
30.104,4.048625159,
30.104,0.1850121456,
30.154,0.1534370351,
30.154,0.130564168,
30.154,2.191435806,
30.154,2.658671383,
30.174,2.689411441,
30.174,2.721688528,
30.174,2.047004275,
30.174,1.613100305,
30.201,1.644621312,
30.201,1.676838755,
30.204,2.891952803,
30.204,3.295363524,
30.231,3.295363524,
30.231,3.295363524,
30.231,3.57785114,
30.231,3.696031384,
30.261,3.664048897,
30.261,3.632656236,
30.261,3.038791336,
30.261,2.713974499,
30.294,2.647511612,
30.294,2.587213421,
30.294,2.360668904,
30.294,2.330940974,
30.354,2.364874676,
30.354,2.395692567,
30.354,2.08493588,
30.354,1.862633516,
30.381,1.862633516,
30.381,1.862633516,
30.381,1.33692651,
30.381,1.025529163,
30.411,0.9906394887,
30.411,0.9620546407,
30.411,3.579845725,
30.411,4.290497401,
30.451,4.361074003,
30.451,4.420722562,
30.464,8.270259506,
30.464,9.452666911,
30.491,9.489003051,
30.491,9.517856917,
30.491,5.559605892,
30.491,2.064381562,
30.514,2.027513384,
30.514,1.999699781,
30.514,5.959819998,
30.514,7.05043951,
30.554,7.013341225,
30.554,6.984868253,
30.554,8.898694713,
30.554,9.666792888,
30.574,9.629694988,
30.574,9.601087474,
30.574,9.692340568,
30.574,9.710080986,
30.594,9.710080986,
30.594,9.710080986,
30.594,8.19605587,
30.594,7.406207244,
30.624,7.368167279,
30.624,7.340382433,
30.624,6.867603101,
30.624,6.653195644,
30.661,6.615043057,
30.661,6.587392066,
30.661,9.021590761,
30.661,9.916350979,
30.711,9.877574682,
30.711,9.850206862,
30.711,6.740444287,
30.711,4.771360903,
30.754,4.732326128,
30.754,4.705409601,
30.764,7.920659995,
30.764,8.950790055,
30.784,9.030289369,
30.784,9.083432456,
30.784,5.986382225,
30.784,3.958153283,
30.811,3.958153283,
30.811,3.958153283,
30.811,2.589072295,
30.811,1.707739977,
30.841,1.667140883,
30.841,1.641535119,
30.841,3.279038239,
30.841,3.792316672,
30.854,3.832481754,
30.854,3.858940874,
30.854,10.89680925,
30.854,12.79393472,
